Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,Weight (kg),Battery,Price (VND),url,saved_path,detail_specs_html_path
MSI Katana 15 Hx B14wfk 025vn,msi,Intel,Core I7,14650,,16,DDR5,5600,4096,15.6,2560 x 1440,165,NVIDIA,2.4,4 cell 75 Whrs,38190000,https://cellphones.com.vn/laptop-msi-katana-15-hx-b14wfk-025vn.html,data/cellphones/raw_htmls\msi_35.html,data/cellphones/detail_htmls\msi_35_specs.html
MSI Modern 14 C13m 458vn,msi,Intel,Core I5,1335,1.3,8,DDR4,3200,512,14.0,1920 x 1080,60,Intel,1.4,"3 cell, 39.3Whr",17990000,https://cellphones.com.vn/laptop-msi-modern-14-c13m-458vn.html,data/cellphones/raw_htmls\msi_32.html,data/cellphones/detail_htmls\msi_32_specs.html
MSI Crosshair 16 Hx D2xwfkg 070vn,msi,Intel,Core Ultra 9,275,5.4,16,DDR5,5600,1024,16.0,2560 x 1600,240,NVIDIA,2.5,4 Cell int (240W),46990000,https://cellphones.com.vn/laptop-msi-crosshair-16-hx-d2xwfkg-070vn.html,data/cellphones/raw_htmls\msi_33.html,data/cellphones/detail_htmls\msi_33_specs.html
MSI Sword 16 Hx B14vekg 459vn,msi,Intel,Core I7,14700,,16,DDR5,5600,1024,16.0,1920 x 1200,144,NVIDIA,2.3,"4-cell, 65WHr",35990000,https://cellphones.com.vn/laptop-msi-sword-16-hx-b14vekg-459vn.html,data/cellphones/raw_htmls\msi_36.html,data/cellphones/detail_htmls\msi_36_specs.html
MSI Sword 16 Hx B14vekg 856vn,msi,Intel,Core I7,14700,5.5,16,DDR5,5600,1024,16.0,1920 x 1200,165,NVIDIA,2.3,"4-cell, 65WHr",35990000,https://cellphones.com.vn/laptop-msi-sword-16-hx-b14vekg-856vn.html,data/cellphones/raw_htmls\msi_37.html,data/cellphones/detail_htmls\msi_37_specs.html
MSI Prestige 13 Ai Evo A2vmg 040vn,msi,Intel,Core Ultra 7,258,,32,LPDDR5X,8533,1024,13.3,2880 x 1800,60,Intel,0.99,"4-cell, 75WHr",38990000,https://cellphones.com.vn/laptop-msi-prestige-13-ai-evo-a2vmg-040vn.html,data/cellphones/raw_htmls\msi_38.html,data/cellphones/detail_htmls\msi_38_specs.html
MSI Crosshair 16 Hx D2xwfkg 036vn,msi,Intel,Core Ultra 7,255,5.2,16,DDR5,5600,1024,16.0,2560 x 1600,240,NVIDIA,2.5,4 Cell int (240W),44990000,https://cellphones.com.vn/laptop-msi-crosshair-16-hx-d2xwfkg-036vn.html,data/cellphones/raw_htmls\msi_40.html,data/cellphones/detail_htmls\msi_40_specs.html
MSI Prestige 13 Ai Evo A2vmg 062vn,msi,Intel,Core Ultra 9,288,1.0,32,LPDDR5X,8533,1024,13.3,2880 x 1800,60,Intel,0.97,4 Cell Int (75Wh),36990000,https://cellphones.com.vn/laptop-msi-prestige-13-ai-evo-a2vmg-062vn.html,data/cellphones/raw_htmls\msi_39.html,data/cellphones/detail_htmls\msi_39_specs.html
MSI Raider 18 Hx Ai A2xwig 033vn,msi,Intel,Core Ultra 9,,2.8,64,DDR5,6400,4096,18.0,3840 x 2400,120,NVIDIA,3.6,4-Cell  99.9 Whrs (Whr),129990000,https://cellphones.com.vn/laptop-msi-raider-18-hx-ai-a2xwig-033vn.html,data/cellphones/raw_htmls\msi_41.html,data/cellphones/detail_htmls\msi_41_specs.html
MSI Gaming Thin 15 B12uc 1416vn 16gb,msi,Intel,Core I5,12450,,16,DDR4,3200,512,15.6,1920 x 1080,144,NVIDIA,1.86,"3-cell, 52.4WHr",19490000,https://cellphones.com.vn/laptop-msi-gaming-thin-15-b12uc-1416vn-16gb.html,data/cellphones/raw_htmls\msi_42.html,data/cellphones/detail_htmls\msi_42_specs.html
MSI Katana 15 B13vfk 2099vn,msi,Intel,Core I7,13620,1.8,32,DDR5,5200,1024,15.6,1920 x 1080,144,NVIDIA,2.25,3 cell / 53.5 Whr,32990000,https://cellphones.com.vn/laptop-msi-katana-15-b13vfk-2099vn.html,data/cellphones/raw_htmls\msi_43.html,data/cellphones/detail_htmls\msi_43_specs.html
MSI Katana 15 Hx B14wfk 267vn,msi,Intel,Core I7,14650,,32,DDR5,5600,4096,15.6,2560 x 1440,165,NVIDIA,2.4,4 cell 75 Whrs,40190000,https://cellphones.com.vn/laptop-msi-katana-15-hx-b14wfk-267vn.html,data/cellphones/raw_htmls\msi_44.html,data/cellphones/detail_htmls\msi_44_specs.html
MSI Prestige 14 Evo B13m 401vn,msi,Intel,Core I5,13500,2.6,16,LPDDR5,4800,512,14.0,1920 x 1200,60,Intel,1.49,4-Cell 72 Battery (Whr),19990000,https://cellphones.com.vn/laptop-msi-prestige-14-evo-b13m-401vn.html,data/cellphones/raw_htmls\msi_45.html,data/cellphones/detail_htmls\msi_45_specs.html
MSI Gaming Gf63 Thin 11uc 1228vn,msi,Intel,Core I7,11800,2.3,8,DDR4,3200,512,15.6,1920 x 1080,144,NVIDIA,1.85,3-Cell 52.4 (Whr),20990000,https://cellphones.com.vn/laptop-msi-gaming-gf63-thin-11uc-1228vn.html,data/cellphones/raw_htmls\msi_47.html,data/cellphones/detail_htmls\msi_47_specs.html
MSI Prestige 13 Ai Evo A1mg 240vn,msi,Intel,Core Ultra 5,125,50.0,32,LPDDR5X,8533,512,13.3,2880 x 1800,60,Intel,0.96,4 Cell Int (75Wh),30990000,https://cellphones.com.vn/laptop-msi-prestige-13-ai-evo-a1mg-240vn.html,data/cellphones/raw_htmls\msi_46.html,data/cellphones/detail_htmls\msi_46_specs.html
MSI Modern 14 B11mou 1033vn,msi,Intel,Core I7,1195,2.9,8,DDR4,3200,512,14.0,1920 x 1080,60,Intel,1.3,3-Cell 39WHrs,21990000,https://cellphones.com.vn/laptop-msi-modern-14-b11mou-1033vn.html,data/cellphones/raw_htmls\msi_50.html,data/cellphones/detail_htmls\msi_50_specs.html
MSI Prestige 14 Ai Studio C1veg 056vn,msi,Intel,Core Ultra 7,155,4.8,32,DDR5,5600,1024,14.0,2880 x 1800,60,NVIDIA,1.7,4-Cell 90 Whrs,36990000,https://cellphones.com.vn/laptop-msi-prestige-14-ai-studio-c1veg-056vn.html,data/cellphones/raw_htmls\msi_49.html,data/cellphones/detail_htmls\msi_49_specs.html
MSI Katana 15 B13vek 2256vn 32gb,msi,Intel,Core I7,13620,,32,DDR5,5200,512,15.6,1920 x 1080,144,NVIDIA,2.25,"3-cell, 53.5WHr",26990000,https://cellphones.com.vn/laptop-msi-katana-15-b13vek-2256vn-32gb.html,data/cellphones/raw_htmls\msi_48.html,data/cellphones/detail_htmls\msi_48_specs.html
MSI Crosshair 16 Hx D2xwfkg 078vn,msi,Intel,Core Ultra 7,255,5.2,32,DDR5,5600,1024,16.0,2560 x 1600,240,NVIDIA,2.5,4 Cell int (240W),46990000,https://cellphones.com.vn/laptop-msi-crosshair-16-hx-d2xwfkg-078vn.html,data/cellphones/raw_htmls\msi_51.html,data/cellphones/detail_htmls\msi_51_specs.html
MSI Modern 14 B11mou 1065vn,msi,Intel,Core I7,1195,2.9,8,DDR4,3200,512,14.0,1920 x 1080,60,Intel,1.3,"3 Cell, 39Whr",16100000,https://cellphones.com.vn/laptop-msi-modern-14-b11mou-1065vn.html,data/cellphones/raw_htmls\msi_52.html,data/cellphones/detail_htmls\msi_52_specs.html
MSI Gaming Gf63 Thin 11uc 1230vn,msi,Intel,Core I5,11400,,8,DDR4,3200,512,15.6,1920 x 1080,144,NVIDIA,1.86,3-Cell 52.4 (Whr),,https://cellphones.com.vn/laptop-msi-gaming-gf63-thin-11uc-1230vn.html,data/cellphones/raw_htmls\msi_55.html,data/cellphones/detail_htmls\msi_55_specs.html
MSI Modern 14 B11mou 1030vn,msi,Intel,Core I3,1115,,8,DDR4,3200,256,14.0,1920 x 1080,,Intel,1.3,"3 cell , 39Whr",14990000,https://cellphones.com.vn/laptop-msi-modern-14-b11mou-1030vn.html,data/cellphones/raw_htmls\msi_53.html,data/cellphones/detail_htmls\msi_53_specs.html
MSI Prestige 13 Evo A13m 081vn,msi,Intel,Core I7,1360,5.0,16,DDR5,4800,1024,13.3,1920 x 1200,,Intel,0.99,75Wh 4 Cell,,https://cellphones.com.vn/laptop-msi-prestige-13-evo-a13m-081vn.html,data/cellphones/raw_htmls\msi_54.html,data/cellphones/detail_htmls\msi_54_specs.html
MSI Modern 15 H C2rmg 287vn,msi,Intel,Core 7,240,5.2,16,DDR4,3200,1024,15.6,1920 x 1080,60,Intel,1.946,3 Cell Int (39.3Wh),,https://cellphones.com.vn/laptop-msi-modern-15-h-c2rmg-287vn.html,data/cellphones/raw_htmls\msi_56.html,data/cellphones/detail_htmls\msi_56_specs.html
MSI Modern 15 H Ai C2hmg 220vn,msi,Intel,Core Ultra 7,255,5.1,16,DDR5,5600,512,15.6,1920 x 1080,60,Intel,1.946,3 Cell Int (39.3Wh),,https://cellphones.com.vn/laptop-msi-modern-15-h-ai-c2hmg-220vn.html,data/cellphones/raw_htmls\msi_57.html,data/cellphones/detail_htmls\msi_57_specs.html
MSI Stealth A16 Ai A3xvgg 208vn,msi,AMD,Ryzen AI 9,370,,32,LPDDR5X,7500,2048,16.0,3840 x 2400,120,NVIDIA,2.1,"4-cell, 99.9WHr",,https://cellphones.com.vn/laptop-msi-stealth-a16-ai-a3xvgg-208vn.html,data/cellphones/raw_htmls\msi_59.html,data/cellphones/detail_htmls\msi_59_specs.html
MSI Cyborg 15 A12udx 621vn,msi,Intel,Core I5,12450,3.3,8,DDR5,4800,512,15.6,1920 x 1080,144,NVIDIA,1.98,"3 Cell, 53.5WHrs",,https://cellphones.com.vn/laptop-msi-cyborg-15-a12udx-621vn.html,data/cellphones/raw_htmls\msi_58.html,data/cellphones/detail_htmls\msi_58_specs.html
MSI Katana 15 B13udxk 2269vn,msi,Intel,Core I7,13620,2.4,8,DDR5,5200,1024,15.6,1920 x 1080,144,NVIDIA,2.25,3-Cell,25990000,https://cellphones.com.vn/laptop-msi-katana-15-b13udxk-2269vn.html,data/cellphones/raw_htmls\msi_60.html,data/cellphones/detail_htmls\msi_60_specs.html
MSI Modern 14 B7m 221vn,msi,AMD,Ryzen7,7730,2.0,8,DDR4,3200,512,14.0,1920 x 1080,60,AMD,1.4,39.3Wh,,https://cellphones.com.vn/laptop-msi-modern-14-b7m-221vn.html,data/cellphones/raw_htmls\msi_61.html,data/cellphones/detail_htmls\msi_61_specs.html
MSI Cyborg 15 A12uc 621vn,msi,Intel,Core I5,12450,4.4,8,DDR5,4800,512,15.6,1920 x 1080,144,NVIDIA,1.95,"3 cell, 53.5Whr",,https://cellphones.com.vn/laptop-msi-cyborg-15-a12uc-621vn.html,data/cellphones/raw_htmls\msi_62.html,data/cellphones/detail_htmls\msi_62_specs.html
MSI Cyborg 15 A13uc 861vn,msi,Intel,Core I5,13420,,16,DDR5,,512,15.6,1920 x 1080,144,NVIDIA,1.98,"3 Cell, 53.5 Whr",,https://cellphones.com.vn/laptop-msi-cyborg-15-a13uc-861vn.html,data/cellphones/raw_htmls\msi_64.html,data/cellphones/detail_htmls\msi_64_specs.html
MSI Stealth 16 Ai Studio A1vgg 240vn,msi,Intel,Core Ultra 7,155,3.8,32,DDR5,5600,2048,16.0,2560x1600,240,NVIDIA,1.99,4-Cell 99.9 Battery (Whr),64990000,https://cellphones.com.vn/laptop-msi-stealth-16-ai-studio-a1vgg-240vn.html,data/cellphones/raw_htmls\msi_65.html,data/cellphones/detail_htmls\msi_65_specs.html
MSI Katana Gf66 12udk 814vn,msi,Intel,Core I7,12650,2.3,16,DDR4,3200,512,15.6,1920 x 1080,144,NVIDIA,2.25,"3 cell, 53.5Whr",,https://cellphones.com.vn/laptop-msi-katana-gf66-12udk-814vn.html,data/cellphones/raw_htmls\msi_63.html,data/cellphones/detail_htmls\msi_63_specs.html
MSI Cyborg 15 A13uc 2088vn,msi,Intel,Core I5,13420,4.6,16,DDR5,5600,4096,15.6,1920 x 1080,144,NVIDIA,1.98,3-Cell,,https://cellphones.com.vn/laptop-msi-cyborg-15-a13uc-2088vn.html,data/cellphones/raw_htmls\msi_66.html,data/cellphones/detail_htmls\msi_66_specs.html
MSI Cyborg 15 B13wekg 676vn,msi,Intel,Core I5,13420,4.6,16,DDR5,5600,4096,15.6,1920 x 1080,144,NVIDIA,2.1,4-Cell,,https://cellphones.com.vn/laptop-msi-cyborg-15-b13wekg-676vn.html,data/cellphones/raw_htmls\msi_67.html,data/cellphones/detail_htmls\msi_67_specs.html
Lg Gram 2024 14z90s G Ah75a5,lg,Intel,Coreultrau7,155,,16,LPDDR5X,6400,512,14.0,1920 x 1200,60,Intel,0.12,"72 Wh Li-Ion Phát lại video: 29,5 giờ JEITA 3.0 (Phát lại video) : 14 giờ JEITA 3.0 (Không hoạt động) : 31 giờ",41390000,https://cellphones.com.vn/laptop-lg-gram-2024-14z90s-g-ah75a5.html,data/cellphones/raw_htmls\lg_3.html,data/cellphones/detail_htmls\lg_3_specs.html
Lg Gram 2024 Pro 16z90sp K Ah75a5,lg,Intel,Core Ultra 7,155,,16,LPDDR5X,7467,512,16.0,2880 x 1800,120,Intel,1.19,"77 Wh Li-Ion (GM), 90Wh Li-Ion (PM)",51400000,https://cellphones.com.vn/laptop-lg-gram-2024-pro-16z90sp-k-ah75a5.html,data/cellphones/raw_htmls\lg_2.html,data/cellphones/detail_htmls\lg_2_specs.html
Lg Gram 2024 14z90s G Ah55a5,lg,Intel,Core Ultra 5,125,,16,LPDDR5X,6400,512,14.0,1920 x 1200,60,Intel,0.12,"72 Wh Li-Ion Phát lại video: 29,5 giờ JEITA 3.0 (Phát lại video) : 14 giờ JEITA 3.0 (Không hoạt động) : 31 giờ",36290000,https://cellphones.com.vn/laptop-lg-gram-2024-14z90s-g-ah55a5.html,data/cellphones/raw_htmls\lg_1.html,data/cellphones/detail_htmls\lg_1_specs.html
Lg Gram Book 15u50t G Av56a5,lg,Intel,Core I5,1334,4.6,16,DDR4,3200,512,15.6,1920 x 1080,60,Intel,1.7,51 Wh Li-Ion,16990000,https://cellphones.com.vn/laptop-lg-gram-book-15u50t-g-av56a5.html,data/cellphones/raw_htmls\lg_0.html,data/cellphones/detail_htmls\lg_0_specs.html
Samsung Galaxy Chromebook Go Xe340xda Ka1vn,samsung,Intel,Celeron,4500,1.1,4,LPDDR4X,,32,14.0,1366 x 768,60,Intel,1.145,42.3 Wh (Giá trị điển hình),7290000,https://cellphones.com.vn/laptop-samsung-galaxy-chromebook-go-xe340xda-ka1vn.html,data/cellphones/raw_htmls\samsung_1.html,data/cellphones/detail_htmls\samsung_1_specs.html
Samsung Galaxy Chromebook Go Xe310xda Ka1vn,samsung,Intel,Celeron,4500,1.1,4,LPDDR4X,,32,11.6,1366 x 768,60,Intel,1.06,40.2 Wh (Giá trị điển hình),5990000,https://cellphones.com.vn/laptop-samsung-galaxy-chromebook-go-xe310xda-ka1vn.html,data/cellphones/raw_htmls\samsung_0.html,data/cellphones/detail_htmls\samsung_0_specs.html
Apple MACBOOK Air 13 M4 10cpu 8gpu 16gb 256gb 2025,macbook,Apple,,,,16,,,256,13.6,2560 x 1664,,Apple,1.24,Thời gian xem video trực tuyến lên đến 18 giờ Thời gian duyệt web trên mạng không dây lên đến 15 giờ Pin Li-Po 53.8 watt‑giờ tích hợp,26990000,https://cellphones.com.vn/apple-macbook-air-13-m4-10cpu-8gpu-16gb-256gb-2025.html,data/cellphones/raw_htmls\macbook_1.html,data/cellphones/detail_htmls\macbook_1_specs.html
MACBOOK Air M2 2022 16gb,macbook,Apple,M2,2,,16,,,256,13.6,2560 x 1664,,Apple,1.27,"52,6 Wh",24990000,https://cellphones.com.vn/macbook-air-m2-2022-16gb.html,data/cellphones/raw_htmls\macbook_0.html,data/cellphones/detail_htmls\macbook_0_specs.html
MACBOOK Pro 14 Inch M4 Pro 24gb 512gb,macbook,Apple,M4 Pro,4,,24,,,512,14.2,3024 x 1964,120,Apple,1.6,Pin Li-Po 72.4 watt-giờ Thời gian xem video trực tuyến lên đến 22 giờ Thời gian duyệt web trên mạng không dây lên đến 14 giờ,51990000,https://cellphones.com.vn/macbook-pro-14-inch-m4-pro-24gb-512gb.html,data/cellphones/raw_htmls\macbook_4.html,data/cellphones/detail_htmls\macbook_4_specs.html
Apple MACBOOK Air 13 M4 10cpu 8gpu 16gb 256gb 2025 Sac 70w,macbook,Apple,,,,16,,,256,13.6,2560 x 1664,,Apple,1.24,Thời gian xem video trực tuyến lên đến 18 giờ Thời gian duyệt web trên mạng không dây lên đến 15 giờ Pin Li-Po 53.8 watt‑giờ tích hợp,27990000,https://cellphones.com.vn/apple-macbook-air-13-m4-10cpu-8gpu-16gb-256gb-2025-sac-70w.html,data/cellphones/raw_htmls\macbook_3.html,data/cellphones/detail_htmls\macbook_3_specs.html
Apple MACBOOK Air 13 M4 10cpu 10gpu 16gb 512gb 2025,macbook,Apple,,,,16,,,512,13.6,2560 x 1664,,Apple,1.24,Thời gian xem video trực tuyến lên đến 18 giờ Thời gian duyệt web trên mạng không dây lên đến 15 giờ Pin Li-Po 53.8 watt‑giờ tích hợp,31990000,https://cellphones.com.vn/apple-macbook-air-13-m4-10cpu-10gpu-16gb-512gb-2025.html,data/cellphones/raw_htmls\macbook_2.html,data/cellphones/detail_htmls\macbook_2_specs.html
Apple MACBOOK Air 13 M4 10cpu 10gpu 16gb 512gb 2025 Sac 70w,macbook,Apple,,,,16,,,512,13.6,2560 x 1664,,Apple,1.24,Thời gian xem video trực tuyến lên đến 18 giờ Thời gian duyệt web trên mạng không dây lên đến 15 giờ Pin Li-Po 53.8 watt‑giờ tích hợp,32990000,https://cellphones.com.vn/apple-macbook-air-13-m4-10cpu-10gpu-16gb-512gb-2025-sac-70w.html,data/cellphones/raw_htmls\macbook_5.html,data/cellphones/detail_htmls\macbook_5_specs.html
Apple MACBOOK Air 13 M4 10cpu 10gpu 24gb 512gb 2025,macbook,Apple,,,,24,,,512,13.6,2560 x 1664,,Apple,1.24,Thời gian xem video trực tuyến lên đến 18 giờ Thời gian duyệt web trên mạng không dây lên đến 15 giờ Pin Li-Po 53.8 watt‑giờ tích hợp,36990000,https://cellphones.com.vn/apple-macbook-air-13-m4-10cpu-10gpu-24gb-512gb-2025.html,data/cellphones/raw_htmls\macbook_7.html,data/cellphones/detail_htmls\macbook_7_specs.html
Apple MACBOOK Air 15 M4 10cpu 10gpu 16gb 256gb 2025,macbook,Apple,,,,16,,,256,15.3,2880 x 1864,,Apple,1.51,Thời gian xem video trực tuyến lên đến 18 giờ Thời gian duyệt web trên mạng không dây lên đến 15 giờ Pin Li-Po 66.5 watt‑giờ tích hợp,31990000,https://cellphones.com.vn/apple-macbook-air-15-m4-10cpu-10gpu-16gb-256gb-2025.html,data/cellphones/raw_htmls\macbook_6.html,data/cellphones/detail_htmls\macbook_6_specs.html
Apple MACBOOK Air 15 M4 10cpu 10gpu 16gb 512gb 2025,macbook,Apple,,,,16,,,512,15.3,2880 x 1864,,Apple,1.51,Thời gian xem video trực tuyến lên đến 18 giờ Thời gian duyệt web trên mạng không dây lên đến 15 giờ Pin Li-Po 66.5 watt‑giờ tích hợp,36990000,https://cellphones.com.vn/apple-macbook-air-15-m4-10cpu-10gpu-16gb-512gb-2025.html,data/cellphones/raw_htmls\macbook_9.html,data/cellphones/detail_htmls\macbook_9_specs.html
MACBOOK Air M3 13 Inch 2024,macbook,Apple,M3,3,,8,,,256,13.6,,,Apple,,,27990000,https://cellphones.com.vn/macbook-air-m3-13-inch-2024.html,data/cellphones/raw_htmls\macbook_8.html,data/cellphones/detail_htmls\macbook_8_specs.html
MACBOOK Pro 14 Inch M4 24gb 1tb,macbook,Apple,M4,4,,24,,,1024,14.2,3024 x 1964,120,Apple,1.55,Pin Li-Po 72.4 watt-giờ Thời gian xem video trực tuyến lên đến 24 giờ Thời gian duyệt web trên mạng không dây lên đến 16 giờ,49990000,https://cellphones.com.vn/macbook-pro-14-inch-m4-24gb-1tb.html,data/cellphones/raw_htmls\macbook_12.html,data/cellphones/detail_htmls\macbook_12_specs.html
MACBOOK Pro 16 Inch M4 Max 48gb 1tb,macbook,Apple,M4 Max,4,,48,,,1024,16.2,3456 x 2234,120,Apple,2.15,Pin Li-Po 100 watt-giờ Thời gian xem video trực tuyến lên đến 21 giờ Thời gian duyệt web trên mạng không dây lên đến 14 giờ,103740000,https://cellphones.com.vn/macbook-pro-16-inch-m4-max-48gb-1tb.html,data/cellphones/raw_htmls\macbook_11.html,data/cellphones/detail_htmls\macbook_11_specs.html
Apple MACBOOK Air 13 M4 10cpu 10gpu 24gb 512gb 2025 Sac 70w,macbook,Apple,,,,24,,,512,13.6,2560 x 1664,,Apple,,Thời gian xem video trực tuyến lên đến 18 giờ Thời gian duyệt web trên mạng không dây lên đến 15 giờ Pin Li-Po 53.8 watt‑giờ tích hợp,37990000,https://cellphones.com.vn/apple-macbook-air-13-m4-10cpu-10gpu-24gb-512gb-2025-sac-70w.html,data/cellphones/raw_htmls\macbook_10.html,data/cellphones/detail_htmls\macbook_10_specs.html
MACBOOK Pro 14 Inch M4 Pro 12 Cpu 16 Gpu 24gb 512gb Sac 96w,macbook,Apple,M4 Pro,4,,24,,,512,14.2,3024 x 1964,120,Apple,1.6,Pin Li-Po 72.4 watt-giờ Thời gian xem video trực tuyến lên đến 22 giờ Thời gian duyệt web trên mạng không dây lên đến 14 giờ,52490000,https://cellphones.com.vn/macbook-pro-14-inch-m4-pro-12-cpu-16-gpu-24gb-512gb-sac-96w.html,data/cellphones/raw_htmls\macbook_13.html,data/cellphones/detail_htmls\macbook_13_specs.html
Apple MACBOOK Air 15 M4 10cpu 10gpu 16gb 256gb 2025 Sac 70w,macbook,Apple,,,,16,,,256,15.3,2880 x 1864,,Apple,1.51,Thời gian xem video trực tuyến lên đến 18 giờ Thời gian duyệt web trên mạng không dây lên đến 15 giờ Pin Li-Po 66.5 watt‑giờ tích hợp,32990000,https://cellphones.com.vn/apple-macbook-air-15-m4-10cpu-10gpu-16gb-256gb-2025-sac-70w.html,data/cellphones/raw_htmls\macbook_17.html,data/cellphones/detail_htmls\macbook_17_specs.html
MACBOOK Pro 16 M4 Pro 14 Cpu 20 Gpu 24gb 1tb 2024 Sac 140w,macbook,Apple,M4 Pro,4,,24,,,1024,16.2,3456 x 2234,120,Apple,2.14,Pin Li-Po 100 watt-giờ Thời gian xem video trực tuyến lên đến 24 giờ Thời gian duyệt web trên mạng không dây lên đến 17 giờ,71890000,https://cellphones.com.vn/macbook-pro-16-m4-pro-14-cpu-20-gpu-24gb-1tb-2024-sac-140w.html,data/cellphones/raw_htmls\macbook_18.html,data/cellphones/detail_htmls\macbook_18_specs.html
Apple MACBOOK Air 15 M4 10cpu 10gpu 24gb 512gb 2025 Sac 70w,macbook,Apple,,,,24,,,512,15.3,2880 x 1864,,Apple,1.51,Thời gian xem video trực tuyến lên đến 18 giờ Thời gian duyệt web trên mạng không dây lên đến 15 giờ Pin Li-Po 66.5 watt‑giờ tích hợp,42990000,https://cellphones.com.vn/apple-macbook-air-15-m4-10cpu-10gpu-24gb-512gb-2025-sac-70w.html,data/cellphones/raw_htmls\macbook_15.html,data/cellphones/detail_htmls\macbook_15_specs.html
MACBOOK Pro 14 Inch M4 16gb 1tb,macbook,Apple,M4,4,,16,,,1024,14.2,3024 x 1964,120,Apple,1.55,Pin Li-Po 72.4 watt-giờ Thời gian xem video trực tuyến lên đến 24 giờ Thời gian duyệt web trên mạng không dây lên đến 16 giờ,44990000,https://cellphones.com.vn/macbook-pro-14-inch-m4-16gb-1tb.html,data/cellphones/raw_htmls\macbook_14.html,data/cellphones/detail_htmls\macbook_14_specs.html
Apple MACBOOK Air 15 M4 10cpu 10gpu 16gb 512gb 2025 Sac 70w,macbook,Apple,,,,16,,,512,15.3,2880 x 1864,,Apple,1.51,Thời gian xem video trực tuyến lên đến 18 giờ Thời gian duyệt web trên mạng không dây lên đến 15 giờ Pin Li-Po 66.5 watt‑giờ tích hợp,37990000,https://cellphones.com.vn/apple-macbook-air-15-m4-10cpu-10gpu-16gb-512gb-2025-sac-70w.html,data/cellphones/raw_htmls\macbook_16.html,data/cellphones/detail_htmls\macbook_16_specs.html
MACBOOK Pro 16 Inch M4 Pro 24gb 512gb,macbook,Apple,M4 Pro,4,,24,,,512,16.2,3456 x 2234,120,Apple,2.14,Pin Li-Po 100 watt-giờ Thời gian xem video trực tuyến lên đến 24 giờ Thời gian duyệt web trên mạng không dây lên đến 17 giờ,66990000,https://cellphones.com.vn/macbook-pro-16-inch-m4-pro-24gb-512gb.html,data/cellphones/raw_htmls\macbook_19.html,data/cellphones/detail_htmls\macbook_19_specs.html
MACBOOK Pro M4 Pro 14 Inch 12cpu 16gpu 24gb 512gb Nano,macbook,Apple,M4 Pro,4,,24,,,512,14.2,3024 x 1964,120,Apple,1.6,Pin Li-Po 72.4 watt-giờ Thời gian xem video trực tuyến lên đến 22 giờ Thời gian duyệt web trên mạng không dây lên đến 14 giờ,55660000,https://cellphones.com.vn/macbook-pro-m4-pro-14-inch-12cpu-16gpu-24gb-512gb-nano.html,data/cellphones/raw_htmls\macbook_22.html,data/cellphones/detail_htmls\macbook_22_specs.html
MACBOOK Pro 16 Inch M4 Pro 48gb 512gb,macbook,Apple,M4 Pro,4,,48,,,512,16.2,3456 x 2234,120,Apple,2.14,Pin Li-Po 100 watt-giờ Thời gian xem video trực tuyến lên đến 24 giờ Thời gian duyệt web trên mạng không dây lên đến 17 giờ,76790000,https://cellphones.com.vn/macbook-pro-16-inch-m4-pro-48gb-512gb.html,data/cellphones/raw_htmls\macbook_20.html,data/cellphones/detail_htmls\macbook_20_specs.html
MACBOOK Pro M4 Pro 14 Inch 14cpu 20gpu 24gb 1tb Nano,macbook,Apple,M4 Pro,4,,24,,,1024,14.2,3024 x 1964,120,Apple,1.6,Pin Li-Po 72.4 watt-giờ Thời gian xem video trực tuyến lên đến 22 giờ Thời gian duyệt web trên mạng không dây lên đến 14 giờ,65460000,https://cellphones.com.vn/macbook-pro-m4-pro-14-inch-14cpu-20gpu-24gb-1tb-nano.html,data/cellphones/raw_htmls\macbook_23.html,data/cellphones/detail_htmls\macbook_23_specs.html
MACBOOK Air 15 Inch M4 10cpu 10gpu 24gb 256gb 2025 Sac 70w,macbook,Apple,,,,24,,,256,15.3,2880 x 1864,,Apple,1.51,Thời gian xem video trực tuyến lên đến 18 giờ Thời gian duyệt web trên mạng không dây lên đến 15 giờ Pin Li-Po 66.5 watt‑giờ tích hợp,,https://cellphones.com.vn/macbook-air-15-inch-m4-10cpu-10gpu-24gb-256gb-2025-sac-70w.html,data/cellphones/raw_htmls\macbook_21.html,data/cellphones/detail_htmls\macbook_21_specs.html
MACBOOK Pro 14 Inch M5 24gb 1tb,macbook,Apple,M5,5,,24,,,1024,14.2,3024 x 1964,120,Apple,1.55,Thời gian xem video trực tuyến lên đến 24 giờ Thời gian duyệt web trên mạng không dây lên đến 16 giờ Pin Li-Po 72.4 watt-giờ,,https://cellphones.com.vn/macbook-pro-14-inch-m5-24gb-1tb.html,data/cellphones/raw_htmls\macbook_25.html,data/cellphones/detail_htmls\macbook_25_specs.html
