Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,Weight (kg),Battery,Price (VND),url,saved_path,detail_specs_html_path
LENOVO V15 G4 Iru 83a1000rvn,Lenovo,Intel,Core i5,1335,4.6,8.0,DDR4,3200,512,15.6,1920 x 1080,,Intel,1.65,38Wh,14890000,https://www.anphatpc.com.vn/laptop-lenovo-v15-g4-iru-83a1000rvn.html,data/anphat/raw_htmls\lenovo_160.html,data/anphat/detail_htmls\lenovo_160_specs.html
LENOVO Ideapad Slim 5 14iah8 83bf002nvn,Lenovo,Intel,Core i5,12450,4.4,16.0,LPDDR5,4800,512,14.0,1920 x 1200,,Intel,1.46,3 cell /56.6Wh,16990000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-5-14iah8-83bf002nvn.html,data/anphat/raw_htmls\lenovo_161.html,data/anphat/detail_htmls\lenovo_161_specs.html
LENOVO Thinkpad X1 Carbon Gen 11 21hm009pvn,Lenovo,Intel,Core i7,1355,5.0,16.0,LPDDR5,6400,512,14.0,1920 x 1200,,Intel,1.12,57Wh,48090000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-11-21hm009pvn.html,data/anphat/raw_htmls\lenovo_159.html,data/anphat/detail_htmls\lenovo_159_specs.html
LENOVO Thinkpad P14s Gen 4 21hf0054va,Lenovo,Intel,Core i7,1360,5.0,32.0,LPDDR5X,7500,1024,14.0,2240 x 1400,,NVIDIA,1.34,3 cell 52.5Wh,45590000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p14s-gen-4-21hf0054va.html,data/anphat/raw_htmls\lenovo_164.html,data/anphat/detail_htmls\lenovo_164_specs.html
LENOVO Thinkpad T14s Gen 2 20wns7f400,Lenovo,Intel,Core i5,,4.2,8.0,,,256,14.0,1920 x 1080,,Intel,1.36,"4 Cell, 57WH",24990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-t14s-gen-2-20wns7f400.html,data/anphat/raw_htmls\lenovo_168.html,data/anphat/detail_htmls\lenovo_168_specs.html
LENOVO Thinkpad T14s Gen 3 21bss0bs00,Lenovo,Intel,Core i5,1235,4.4,8.0,LPDDR5,4800,256,14.0,1920 x 1200,,Intel,1.21,4 cell 57Wh,25990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-t14s-gen-3-21bss0bs00.html,data/anphat/raw_htmls\lenovo_167.html,data/anphat/detail_htmls\lenovo_167_specs.html
LENOVO Thinkpad T14 Gen 3 21ahs01g00,Lenovo,Intel,Core i5,1235,4.4,8.0,,,256,14.0,1920 x 1200,,Intel,1.21,3 cell 39.3 Wh,24990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-t14-gen-3-21ahs01g00.html,data/anphat/raw_htmls\lenovo_169.html,data/anphat/detail_htmls\lenovo_169_specs.html
LENOVO Thinkpad T14 Gen 2 20w1s5vd00,Lenovo,Intel,Core i7,,4.7,16.0,DDR4,,512,14.0,1920 x 1080,,Intel,1.47,"3 Cell, 50WH",25990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-t14-gen-2-20w1s5vd00.html,data/anphat/raw_htmls\lenovo_171.html,data/anphat/detail_htmls\lenovo_171_specs.html
LENOVO Legion Pro 7 16irx9h 83de001mvn,Lenovo,Intel,Core i9,14900,5.59,32.0,DDR5,,1024,16.0,2560 x 1600,240,NVIDIA,2.62,4 Cell 99.99 WHr,106990000,https://www.anphatpc.com.vn/laptop-lenovo-legion-pro-7-16irx9h-83de001mvn.html,data/anphat/raw_htmls\lenovo_170.html,data/anphat/detail_htmls\lenovo_170_specs.html
LENOVO Loq 15iax9 83fq0005vn,Lenovo,Intel,Core i5,12450,4.4,16.0,DDR5,4800,512,15.6,1920 x 1080,144,Intel,2.38,60Wh,21990000,https://www.anphatpc.com.vn/laptop-lenovo-loq-15iax9-83fq0005vn.html,data/anphat/raw_htmls\lenovo_173.html,data/anphat/detail_htmls\lenovo_173_specs.html
LENOVO Thinkpad E16 Gen 1 21jn00fqvn,Lenovo,Intel,Core i7,13700,5.0,16.0,DDR4,3200,1024,16.0,1920 x 1200,,Intel,1.81,3 cell /57Wh,31990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn00fqvn.html,data/anphat/raw_htmls\lenovo_174.html,data/anphat/detail_htmls\lenovo_174_specs.html
LENOVO Legion 5 16irx9 83dg0051vn,Lenovo,Intel,Core i7,14650,5.2,16.0,DDR5,,1024,16.0,2560 x 1600,165,NVIDIA,,80Wh,42990000,https://www.anphatpc.com.vn/laptop-lenovo-legion-5-16irx9-83dg0051vn.html,data/anphat/raw_htmls\lenovo_172.html,data/anphat/detail_htmls\lenovo_172_specs.html
LENOVO Thinkpad E16 Gen 1 21jn00fgva,Lenovo,Intel,Core i7,13700,5.0,16.0,DDR4,3200,512,16.0,1920 x 1200,,Intel,1.81,3 cell /57Wh,23990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn00fgva.html,data/anphat/raw_htmls\lenovo_176.html,data/anphat/detail_htmls\lenovo_176_specs.html
LENOVO Thinkpad E14 Gen 5 21jk00fsva,Lenovo,Intel,Core i7,13700,5.0,16.0,DDR4,3200,512,14.0,1920 x 1200,,Intel,1.43,3 cell /57Wh,23990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk00fsva.html,data/anphat/raw_htmls\lenovo_175.html,data/anphat/detail_htmls\lenovo_175_specs.html
LENOVO Ideapad Slim 3 15irh8 83em003fvn,Lenovo,Intel,Core i7,13620,4.9,16.0,LPDDR5,4800,1024,15.6,1920 x 1080,,Intel,1.62,3 cell /47Wh,20990000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-3-15irh8-83em003fvn.html,data/anphat/raw_htmls\lenovo_178.html,data/anphat/detail_htmls\lenovo_178_specs.html
LENOVO Thinkpad E16 Gen 1 21jn0062va,Lenovo,Intel,Core i5,1335,4.6,8.0,DDR4,3200,512,16.0,1920 x 1200,,Intel,1.81,3 cell /47Wh,19900000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn0062va.html,data/anphat/raw_htmls\lenovo_177.html,data/anphat/detail_htmls\lenovo_177_specs.html
LENOVO Ideapad Slim 3 14irh8 83el0023vn,Lenovo,Intel,Core i7,13620,4.9,16.0,LPDDR5,4800,512,14.0,1920 x 1080,,Intel,1.37,3 cell /47Wh,18990000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-3-14irh8-83el0023vn.html,data/anphat/raw_htmls\lenovo_179.html,data/anphat/detail_htmls\lenovo_179_specs.html
LENOVO Loq 15irx9 83dv00ervn,Lenovo,Intel,Core i7,13650,4.9,16.0,DDR5,4800,512,15.6,1920 x 1080,144,NVIDIA,2.38,60Wh,35990000,https://www.anphatpc.com.vn/laptop-lenovo-loq-15irx9-83dv00ervn.html,data/anphat/raw_htmls\lenovo_180.html,data/anphat/detail_htmls\lenovo_180_specs.html
LENOVO Legion 7 16irx9 83fd004mvn,Lenovo,Intel,Core i9,14900,5.8,32.0,DDR5,5600,1024,16.0,3200 x 2000,165,NVIDIA,2.24,99.99 WHr,66990000,https://www.anphatpc.com.vn/laptop-lenovo-legion-7-16irx9-83fd004mvn.html,data/anphat/raw_htmls\lenovo_181.html,data/anphat/detail_htmls\lenovo_181_specs.html
LENOVO Thinkpad X1 Carbon Gen 12 21kc008nvn,Lenovo,Intel,Core Ultra 7,155,4.8,32.0,LPDDR5X,6400,1024,14.0,1920 x 1200,60,Intel,1.09,57Wh,57200000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-12-21kc008nvn.html,data/anphat/raw_htmls\lenovo_182.html,data/anphat/detail_htmls\lenovo_182_specs.html
LENOVO Thinkpad X1 Carbon Gen 12 21kc008mvn,Lenovo,Intel,Core Ultra 7,155,4.8,16.0,LPDDR5X,6400,512,14.0,1920 x 1200,60,Intel,1.09,57Wh,54290000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-12-21kc008mvn.html,data/anphat/raw_htmls\lenovo_183.html,data/anphat/detail_htmls\lenovo_183_specs.html
LENOVO Legion 9 16irx9 83g0001avn,Lenovo,Intel,Core i9,14900,5.8,64.0,DDR5,5600,1024,16.0,3200 x 2000,165,NVIDIA,2.6,99.9Wh,142000000,https://www.anphatpc.com.vn/laptop-lenovo-legion-9-16irx9-83g0001avn.html,data/anphat/raw_htmls\lenovo_185.html,data/anphat/detail_htmls\lenovo_185_specs.html
LENOVO Thinkpad E14 Gen 5 21jk00h4va,Lenovo,Intel,Core i5,13420,4.6,8.0,DDR4,3200,512,14.0,1920 x 1200,,Intel,1.43,3 cell /47Wh,19790000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk00h4va.html,data/anphat/raw_htmls\lenovo_187.html,data/anphat/detail_htmls\lenovo_187_specs.html
LENOVO Thinkpad X1 Carbon Gen 12 21kc009nvn,Lenovo,Intel,Core Ultra 5,125,4.5,32.0,LPDDR5X,6400,1024,14.0,1920 x 1200,60,Intel,1.09,57Wh,51990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-12-21kc009nvn.html,data/anphat/raw_htmls\lenovo_188.html,data/anphat/detail_htmls\lenovo_188_specs.html
LENOVO Loq 15aph9 83dx0085vn,Lenovo,AMD,Ryzen 7,8845,5.1,16.0,DDR5,5600,512,15.6,1920 x 1080,144,NVIDIA,2.38,60Wh,34490000,https://www.anphatpc.com.vn/laptop-lenovo-loq-15aph9-83dx0085vn.html,data/anphat/raw_htmls\lenovo_184.html,data/anphat/detail_htmls\lenovo_184_specs.html
LENOVO Ideapad Slim 3 14iah8 83eq0004vn,Lenovo,Intel,Core i5,12450,4.4,8.0,LPDDR5,4800,512,14.0,1920 x 1080,,Intel,1.37,3 cell /47Wh,14990000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-3-14iah8-83eq0004vn.html,data/anphat/raw_htmls\lenovo_186.html,data/anphat/detail_htmls\lenovo_186_specs.html
LENOVO Thinkpad E16 Gen 1 21jn00gjvn,Lenovo,Intel,Core i5,13420,4.6,8.0,DDR4,3200,512,16.0,1920 x 1200,,Intel,1.81,3 cell /47Wh,20990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn00gjvn.html,data/anphat/raw_htmls\lenovo_189.html,data/anphat/detail_htmls\lenovo_189_specs.html
LENOVO Thinkpad E14 Gen 5 21jk00h3va,Lenovo,Intel,Core i5,13420,4.6,8.0,DDR4,3200,512,14.0,1920 x 1200,,Intel,1.43,3 cell /47Wh,20990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk00h3va.html,data/anphat/raw_htmls\lenovo_190.html,data/anphat/detail_htmls\lenovo_190_specs.html
LENOVO Thinkpad T16 Gen 3 21mn007eva,Lenovo,Intel,Core Ultra 7,155,4.8,16.0,DDR5,5600,512,16.0,1920 x 1200,,Intel,1.66,3 cell 52.5Wh,34990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-t16-gen-3-21mn007eva.html,data/anphat/raw_htmls\lenovo_193.html,data/anphat/detail_htmls\lenovo_193_specs.html
LENOVO Legion Slim 5 16irh8 82ya00bsvn,Lenovo,Intel,Core i5,13500,4.7,16.0,DDR5,5200,512,16.0,2560 x 1600,165,NVIDIA,2.4,80Wh,35990000,https://www.anphatpc.com.vn/laptop-lenovo-legion-slim-5-16irh8-82ya00bsvn.html,data/anphat/raw_htmls\lenovo_192.html,data/anphat/detail_htmls\lenovo_192_specs.html
LENOVO Thinkpad P14s Gen 5 T 21g2003rvn,Lenovo,Intel,Core Ultra 7,155,4.8,32.0,DDR5,5600,1024,14.5,3072 x 1920,120,NVIDIA,1.61,75Wh,55990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p14s-gen-5-t-21g2003rvn.html,data/anphat/raw_htmls\lenovo_194.html,data/anphat/detail_htmls\lenovo_194_specs.html
LENOVO Thinkpad P14s Gen 4 T 21hf0053va,Lenovo,Intel,Core i7,1360,5.0,32.0,LPDDR5X,7500,512,14.0,2240 x 1400,,NVIDIA,1.34,3 cell 52.5Wh,41490000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p14s-gen-4-t-21hf0053va.html,data/anphat/raw_htmls\lenovo_191.html,data/anphat/detail_htmls\lenovo_191_specs.html
LENOVO Thinkpad P14s Gen 5 T 21g2003tvn,Lenovo,Intel,Core Ultra 7,155,4.8,64.0,DDR5,5600,1024,14.5,3072 x 1920,120,NVIDIA,1.61,75Wh,59990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p14s-gen-5-t-21g2003tvn.html,data/anphat/raw_htmls\lenovo_195.html,data/anphat/detail_htmls\lenovo_195_specs.html
LENOVO Thinkpad P14s Gen 5 T 21g2003uvn,Lenovo,Intel,Core Ultra 7,155,4.8,96.0,DDR5,5600,2048,14.5,3072 x 1920,120,NVIDIA,1.61,75Wh,66990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p14s-gen-5-t-21g2003uvn.html,data/anphat/raw_htmls\lenovo_196.html,data/anphat/detail_htmls\lenovo_196_specs.html
LENOVO Thinkpad P16s Gen3 T 21ks0039va,Lenovo,Intel,Core Ultra 5,125,4.5,16.0,DDR5,5600,512,16.0,1920 x 1200,,NVIDIA,1.82,75Wh,38750000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16s-gen3-t-21ks0039va.html,data/anphat/raw_htmls\lenovo_197.html,data/anphat/detail_htmls\lenovo_197_specs.html
LENOVO Thinkpad P16s Gen3 T 21ks003ava,Lenovo,Intel,Core Ultra 5,125,4.5,32.0,DDR5,5600,512,16.0,1920 x 1200,,NVIDIA,1.82,75Wh,40390000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16s-gen3-t-21ks003ava.html,data/anphat/raw_htmls\lenovo_198.html,data/anphat/detail_htmls\lenovo_198_specs.html
LENOVO Thinkpad P16s Gen3 T 21ks003bvn,Lenovo,Intel,Core Ultra 5,125,4.5,16.0,DDR5,5600,512,16.0,1920 x 1200,,NVIDIA,1.82,75Wh,43640000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16s-gen3-t-21ks003bvn.html,data/anphat/raw_htmls\lenovo_199.html,data/anphat/detail_htmls\lenovo_199_specs.html
LENOVO Thinkpad P16s Gen3 T 21ks003cvn,Lenovo,Intel,Core Ultra 5,125,4.5,32.0,DDR5,5600,1024,16.0,1920 x 1200,,NVIDIA,1.82,75Wh,46730000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16s-gen3-t-21ks003cvn.html,data/anphat/raw_htmls\lenovo_200.html,data/anphat/detail_htmls\lenovo_200_specs.html
LENOVO Thinkpad P16s Gen3 T 21ks0037va,Lenovo,Intel,Core Ultra 7,155,4.8,64.0,DDR5,5600,1024,16.0,1920 x 1200,,NVIDIA,1.82,75Wh,50530000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16s-gen3-t-21ks0037va.html,data/anphat/raw_htmls\lenovo_201.html,data/anphat/detail_htmls\lenovo_201_specs.html
LENOVO Thinkpad P16v Gen 1 T 21fc004bva,Lenovo,Intel,Core i7,13700,5.0,32.0,DDR5,5600,1024,16.0,1920 x 1200,,NVIDIA,2.2,90Wh,55650000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16v-gen-1-t-21fc004bva.html,data/anphat/raw_htmls\lenovo_202.html,data/anphat/detail_htmls\lenovo_202_specs.html
LENOVO Thinkpad P16v Gen 1 T 21fc004dvn,Lenovo,Intel,Core i7,13700,5.0,64.0,DDR5,5600,1024,16.0,3840 x 2400,,NVIDIA,2.2,90Wh,71560000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16v-gen-1-t-21fc004dvn.html,data/anphat/raw_htmls\lenovo_204.html,data/anphat/detail_htmls\lenovo_204_specs.html
LENOVO Thinkpad P16v Gen 1 T 21fc004cvn,Lenovo,Intel,Core i7,13700,5.0,32.0,DDR5,5600,1024,16.0,3840 x 2400,,NVIDIA,2.2,90Wh,68680000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16v-gen-1-t-21fc004cvn.html,data/anphat/raw_htmls\lenovo_203.html,data/anphat/detail_htmls\lenovo_203_specs.html
LENOVO Thinkpad P16s Gen3 T 21ks0035vn,Lenovo,Intel,Core Ultra 7,155,4.8,64.0,DDR5,5600,1024,16.0,1920 x 1200,,NVIDIA,1.82,75Wh,55420000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16s-gen3-t-21ks0035vn.html,data/anphat/raw_htmls\lenovo_205.html,data/anphat/detail_htmls\lenovo_205_specs.html
LENOVO Thinkpad P16s Gen3 T 21ks0036vn,Lenovo,Intel,Core Ultra 7,155,4.8,64.0,DDR5,5600,2048,16.0,1920 x 1200,,NVIDIA,1.82,75Wh,69170000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16s-gen3-t-21ks0036vn.html,data/anphat/raw_htmls\lenovo_206.html,data/anphat/detail_htmls\lenovo_206_specs.html
LENOVO Thinkpad P16v Gen 2 T 21kx0037va,Lenovo,Intel,Core Ultra 7,155,4.8,64.0,DDR5,5600,1024,16.0,1920 x 1200,,NVIDIA,2.22,90Wh,63240000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16v-gen-2-t-21kx0037va.html,data/anphat/raw_htmls\lenovo_207.html,data/anphat/detail_htmls\lenovo_207_specs.html
LENOVO Thinkpad P16v Gen 2 T 21kx0038va,Lenovo,Intel,Core Ultra 7,155,4.8,32.0,DDR5,5600,1024,16.0,3840 x 2400,,NVIDIA,2.22,90Wh,67770000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16v-gen-2-t-21kx0038va.html,data/anphat/raw_htmls\lenovo_208.html,data/anphat/detail_htmls\lenovo_208_specs.html
LENOVO Thinkpad P16v Gen 2 T 21kx0036vn,Lenovo,Intel,Core Ultra 7,155,4.8,64.0,DDR5,5600,1024,16.0,3840 x 2400,,NVIDIA,2.22,90Wh,72680000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16v-gen-2-t-21kx0036vn.html,data/anphat/raw_htmls\lenovo_209.html,data/anphat/detail_htmls\lenovo_209_specs.html
LENOVO Thinkpad L14 Gen 5 T 21l10043va,Lenovo,Intel,Core Ultra 5,125,4.3,16.0,DDR5,5600,512,14.0,1920 x 1200,,Intel,1.4,3 cell /46.5Wh,23990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-l14-gen-5-t-21l10043va.html,data/anphat/raw_htmls\lenovo_210.html,data/anphat/detail_htmls\lenovo_210_specs.html
LENOVO Thinkpad E14 Gen 6 21m70051vn,Lenovo,Intel,Core Ultra 7,155,4.8,32.0,DDR5,5600,1024,14.0,2240 x 1400,,Intel,1.44,3 cell /47Wh,33990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-6-21m70051vn.html,data/anphat/raw_htmls\lenovo_211.html,data/anphat/detail_htmls\lenovo_211_specs.html
LENOVO Thinkpad E16 Gen 1 21jn00glvn,Lenovo,Intel,Core i5,13420,4.6,8.0,DDR4,3200,512,16.0,1920 x 1200,,Intel,1.81,3 cell /47Wh,21990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn00glvn.html,data/anphat/raw_htmls\lenovo_212.html,data/anphat/detail_htmls\lenovo_212_specs.html
LENOVO Thinkpad E16 Gen 2 21ma0048vn,Lenovo,Intel,Core Ultra 5,125,4.3,16.0,DDR5,5600,1024,16.0,1920 x 1200,,Intel,1.81,3 cell /47Wh,24890000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-2-21ma0048vn.html,data/anphat/raw_htmls\lenovo_213.html,data/anphat/detail_htmls\lenovo_213_specs.html
LENOVO Thinkpad L14 Gen 5 T 21l1003wva,Lenovo,Intel,Core Ultra 7,155,4.8,16.0,DDR5,5600,512,14.0,1920 x 1200,,Intel,1.4,3 cell /46.5Wh,28590000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-l14-gen-5-t-21l1003wva.html,data/anphat/raw_htmls\lenovo_216.html,data/anphat/detail_htmls\lenovo_216_specs.html
LENOVO Ideapad Slim 3 15irh8 83em003evn,Lenovo,Intel,Core i7,13620,4.9,16.0,LPDDR5,4800,512,15.6,1920 x 1080,,Intel,1.62,3 cell /47Wh,19990000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-3-15irh8-83em003evn.html,data/anphat/raw_htmls\lenovo_217.html,data/anphat/detail_htmls\lenovo_217_specs.html
LENOVO V14 G4 Iru 83a000bhvn,Lenovo,Intel,Core i5,13420,4.6,8.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,1.43,38Wh,16490000,https://www.anphatpc.com.vn/laptop-lenovo-v14-g4-iru-83a000bhvn.html,data/anphat/raw_htmls\lenovo_218.html,data/anphat/detail_htmls\lenovo_218_specs.html
LENOVO Thinkpad X1 Carbon Gen 12 21kc008pvn,Lenovo,Intel,Core Ultra 7,155,4.8,32.0,LPDDR5X,6400,1024,14.0,2880 x 1800,120,Intel,1.09,57Wh,62990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-12-21kc008pvn.html,data/anphat/raw_htmls\lenovo_219.html,data/anphat/detail_htmls\lenovo_219_specs.html
LENOVO Thinkpad E14 Gen 5 21jk00pfva,Lenovo,Intel,Core i7,1355,5.0,8.0,DDR4,3200,512,14.0,1920 x 1200,,Intel,1.41,3 cell /47Wh,24090000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk00pfva.html,data/anphat/raw_htmls\lenovo_220.html,data/anphat/detail_htmls\lenovo_220_specs.html
LENOVO Thinkpad E14 Gen 6 21m7004uvn,Lenovo,Intel,Core Ultra 7,155,4.8,16.0,DDR5,5600,512,14.0,1920 x 1200,,Intel,1.44,3 cell /47Wh,28390000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-6-21m7004uvn.html,data/anphat/raw_htmls\lenovo_221.html,data/anphat/detail_htmls\lenovo_221_specs.html
LENOVO Thinkpad E16 Gen 2 21ma004ava,Lenovo,Intel,Core Ultra 5,125,4.5,16.0,DDR5,5600,512,16.0,1920 x 1200,,Intel,1.81,3 cell /47Wh,23090000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-2-21ma004ava.html,data/anphat/raw_htmls\lenovo_222.html,data/anphat/detail_htmls\lenovo_222_specs.html
LENOVO Thinkpad E16 Gen 2 21ma004cvn,Lenovo,Intel,Core Ultra 5,125,4.5,16.0,DDR5,5600,512,16.0,1920 x 1200,,Intel,1.81,3 cell /47Wh,24290000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-2-21ma004cvn.html,data/anphat/raw_htmls\lenovo_223.html,data/anphat/detail_htmls\lenovo_223_specs.html
LENOVO Thinkpad E16 Gen 2 21ma004evn,Lenovo,Intel,Core Ultra 5,125,4.5,32.0,DDR5,5600,1024,16.0,1920 x 1200,,Intel,1.81,3 cell /47Wh,27090000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-2-21ma004evn.html,data/anphat/raw_htmls\lenovo_224.html,data/anphat/detail_htmls\lenovo_224_specs.html
LENOVO Thinkpad E14 Gen 5 21jk006hva,Lenovo,Intel,Core i7,1355,5.0,8.0,DDR4,3200,512,14.0,1920 x 1200,,Intel,1.53,3 cell /47Wh,25690000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk006hva.html,data/anphat/raw_htmls\lenovo_225.html,data/anphat/detail_htmls\lenovo_225_specs.html
LENOVO Thinkpad T14s Gen 5 21ls005uva,Lenovo,Intel,Core Ultra 7,155,4.8,16.0,LPDDR5X,6400,1024,14.0,1920 x 1200,,Intel,1.24,3 cell /58Wh,36990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-t14s-gen-5-21ls005uva.html,data/anphat/raw_htmls\lenovo_226.html,data/anphat/detail_htmls\lenovo_226_specs.html
LENOVO Thinkpad E16 Gen 1 21jn006ava,Lenovo,Intel,Core i7,1355,5.0,8.0,DDR4,3200,512,16.0,1920 x 1200,,Intel,1.81,3 cell /47Wh,25690000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn006ava.html,data/anphat/raw_htmls\lenovo_227.html,data/anphat/detail_htmls\lenovo_227_specs.html
LENOVO Thinkpad X1 Carbon Gen 10 21cb009wvn,Lenovo,Intel,Core i5,1240,4.4,16.0,LPDDR5,5200,512,14.0,2240 x 1400,,Intel,1.12,"4 Cell, 57Wh",47490000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-10-21cb009wvn.html,data/anphat/raw_htmls\lenovo_228.html,data/anphat/detail_htmls\lenovo_228_specs.html
LENOVO Ideapad 5 Pro 16arh7 82sn00afvn,Lenovo,AMD,Ryzen 7,6800,4.7,16.0,DDR5,6400,512,16.0,2560 x 1600,120,NVIDIA,1.95,4 cell /75Wh,28990000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-5-pro-16arh7-82sn00afvn.html,data/anphat/raw_htmls\lenovo_229.html,data/anphat/detail_htmls\lenovo_229_specs.html
LENOVO Ideapad 3 15aba7 82rn0070vn,Lenovo,AMD,Ryzen 5,5625,4.3,8.0,DDR4,3200,512,15.6,1920 x 1080,,AMD,1.63,"3 Cell, 45Wh",15490000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-3-15aba7-82rn0070vn.html,data/anphat/raw_htmls\lenovo_230.html,data/anphat/detail_htmls\lenovo_230_specs.html
LENOVO Ideapad 5 Pro 14arh7 82sj0026vn,Lenovo,AMD,Ryzen 5,6600,4.5,16.0,DDR5,6400,512,14.0,2880 x 1800,90,AMD,1.49,3 cell /56.5Wh,23990000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-5-pro-14arh7-82sj0026vn.html,data/anphat/raw_htmls\lenovo_231.html,data/anphat/detail_htmls\lenovo_231_specs.html
LENOVO Ideapad 5 Pro 14arh7 82sj0028vn,Lenovo,AMD,Ryzen 7,6800,4.7,16.0,DDR5,6400,512,14.0,2880 x 1800,90,AMD,1.49,3 cell /56.5Wh,24990000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-5-pro-14arh7-82sj0028vn.html,data/anphat/raw_htmls\lenovo_232.html,data/anphat/detail_htmls\lenovo_232_specs.html
LENOVO Thinkpad T16 G1 21bv00ekva,Lenovo,Intel,Core i5,1235,4.4,8.0,DDR4,3200,512,16.0,1920 x 1200,,Intel,1.65,"3 Cell, 52.5Wh",28290000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-t16-g1-21bv00ekva.html,data/anphat/raw_htmls\lenovo_233.html,data/anphat/detail_htmls\lenovo_233_specs.html
LENOVO Thinkpad P14s Gen 3 21ak006xva,Lenovo,Intel,Core i7,1260,4.7,16.0,DDR4,3200,512,14.0,2240 x 1400,,NVIDIA,1.38,3 cell 52.5Wh,42990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p14s-gen-3-21ak006xva.html,data/anphat/raw_htmls\lenovo_237.html,data/anphat/detail_htmls\lenovo_237_specs.html
