Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,Weight (kg),Battery,Price (VND),detail_specs_html_path,gpu_model,gpu_class,is_contact_price,norm_ram,norm_storage,norm_cpu,norm_weight,norm_screen,norm_price,price_million,base_performance_score,base_portability_score,has_price,ready_for_budget_filter,ready_for_performance_advice,is_light,is_heavy,is_small_screen,is_large_screen,Battery (Wh),norm_battery,gpu_score,battery_score,battery_available,gaming_score,ai_graphics_score,office_score,portability_score,general_score,is_gaming_ready,is_ai_ready,is_business_ready,is_ultrabook
HP 240 G9 Ag2j7at,hp,Intel,Core I5,1235.0,4.4,16.0,DDR4,3200.0,512.0,14.0,1920 x 1080,,Intel,1.42,3 Cell Int (41.04Wh),19790000.0,data/cellphones/detail_htmls\hp_21_specs.html,INTEL_UHD,INTEGRATED,False,0.8,0.8,0.2451845906902086,0.7620385232744783,0.2114767255216693,0.0958333333333333,19.79,0.523,0.762,True,True,True,True,False,True,False,41.04,0.09232827832292596,0.45,0.09232827832292596,1,0.52075,0.5244,0.5117557908383751,0.5175835288307198,0.5168568116434127,False,False,False,False
HP 15 Fd1063tu 9z2y1pa,hp,Intel,Core Ultra 5,125.0,5.0,16.0,DDR5,5600.0,512.0,15.6,1920 x 1080,,Intel,1.65,"3-cell, 41 Wh Li-ion polymer Hỗ trợ sạc pin nhanh: khoảng 50% trong 45 phút",20990000.0,data/cellphones/detail_htmls\hp_20_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.8138041733547352,0.5417335473515249,0.5842696629213483,0.1041666666666666,20.99,0.807,0.542,True,True,True,False,False,False,True,41.0,0.05798394290811775,0.45,0.05798394290811775,1,0.59175,0.6096,0.5629339239412273,0.3444753981973082,0.604665345413014,False,True,False,False
HP Pavilion 15 Eg3111tu 8u6l8pa,hp,Intel,Core I5,1335.0,4.6,16.0,DDR4,3200.0,512.0,15.6,1920 x 1080,,Intel,1.6,"3-cell, 41 Wh Li-ion",21290000.0,data/cellphones/detail_htmls\hp_22_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,0.8,0.4534510433386838,0.6071428571428572,0.5842696629213483,0.10625,21.29,0.627,0.607,True,True,True,False,False,False,True,41.0,0.05798394290811775,0.55,0.05798394290811775,1,0.60675,0.6106,0.5048271823681936,0.3739095876034078,0.5214041495863686,True,True,False,False
HP Gaming Omen 16 Am0129tx Bx9d1pa,hp,Intel,Core Ultra 7,255.0,5.1,32.0,DDR5,5600.0,512.0,16.0,1920 x 1200,165.0,NVIDIA,2.43,"6-cell, 83 Wh Li-ion polymer",48890000.0,data/cellphones/detail_htmls\hp_26_specs.html,RTX 5070,DISCRETE_GAMING,False,1.0,0.8,0.8743980738362761,0.0670144462279294,0.8487158908507223,0.2979166666666666,48.89,0.897,0.067,True,True,True,False,True,False,True,83.0,0.8983050847457628,0.45,0.8983050847457628,1,0.64425,0.6666000000000001,0.5183323681936042,0.2196698666502037,0.5911335390171627,True,True,False,False
HP Gaming Omen 16 Am0176tx Bx9d3pa,hp,Intel,Core Ultra 7,255.0,5.1,16.0,DDR5,5600.0,512.0,16.0,1920 x 1200,165.0,NVIDIA,2.43,"6-cell, 83 Wh Li-ion polymer",43890000.0,data/cellphones/detail_htmls\hp_25_specs.html,RTX 5060,DISCRETE_GAMING,False,0.8,0.8,0.8743980738362761,0.0670144462279294,0.8487158908507223,0.2631944444444444,43.89,0.837,0.067,True,True,True,False,True,False,True,83.0,0.8983050847457628,0.45,0.8983050847457628,1,0.5992500000000001,0.6186,0.4913323681936041,0.2196698666502037,0.5579835390171627,False,True,False,False
HP Victus 16 R0376tx Ay8z2pa,hp,Intel,Core I7,13700.0,5.0,16.0,DDR5,4800.0,512.0,16.1,1920 x 1080,165.0,NVIDIA,2.31,"4-cell, 70 Wh Li-ion polymer Bộ đổi nguồn AC thông minh 200 W Hỗ trợ sạc pin nhanh: khoảng 50% trong 30 phút",32690000.0,data/cellphones/detail_htmls\hp_27_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,0.8,0.8138041733547352,0.1099518459069021,0.9743178170144462,0.1854166666666666,32.69,0.807,0.11,True,True,True,False,True,False,True,70.0,0.6882247992863515,0.9,0.6882247992863515,1,0.86175,0.8571000000000001,0.4678604580812446,0.1701213112729967,0.5270114683911594,True,True,False,False
HP Victus 16 R0374tx Ay8y7pa,hp,Intel,Core I5,13500.0,4.7,16.0,DDR5,4800.0,512.0,16.1,1920 x 1080,165.0,NVIDIA,2.334,4 Cell Int (70.07Wh),30990000.0,data/cellphones/detail_htmls\hp_29_specs.html,RTX 4050,DISCRETE_GAMING,False,0.8,0.8,0.5714285714285714,0.1059390048154093,0.9743178170144462,0.1736111111111111,30.99,0.686,0.106,True,True,True,False,True,False,True,70.07,0.7176628010704728,1.0,0.7176628010704728,1,0.8915,0.8758,0.4121405790838375,0.1685511097049018,0.4592734825287072,True,True,False,False
HP Pavilion X360 14 Ek2017tu 9z2v5pa,hp,Intel,Core 5,120.0,5.0,16.0,DDR4,3200.0,512.0,14.0,1920 x 1080,,,1.4,3 Cell Int (43.3Wh),24990000.0,data/cellphones/detail_htmls\hp_28_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.8138041733547352,0.7885232744783306,0.2114767255216693,0.1319444444444444,24.99,0.807,0.789,True,True,True,True,False,True,False,43.3,0.1471900089206066,0.45,0.1471900089206066,1,0.59175,0.6096,0.6531716076058772,0.5371074361032226,0.6837987106432892,False,True,True,False
HP Gaming Victus 16 S0173ax A9lg9pa,hp,AMD,Ryzen5,7640.0,5.0,16.0,DDR5,5600.0,512.0,16.1,1920 x 1080,144.0,NVIDIA,2.31,"4-cell, 70 Wh Li-ion polymer",27390000.0,data/cellphones/detail_htmls\hp_30_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,0.8,0.8138041733547352,0.1099518459069021,0.9743178170144462,0.1486111111111111,27.39,0.807,0.11,True,True,True,False,True,False,True,70.0,0.6882247992863515,0.9,0.6882247992863515,1,0.86175,0.8571000000000001,0.4678604580812446,0.1701213112729967,0.5270114683911594,True,True,False,False
HP 15 Fd0235tu 9q970pa,hp,Intel,Core I5,1334.0,4.6,16.0,DDR4,3200.0,512.0,15.6,1920 x 1080,,Intel,1.59,"Pin Li-ion polymer 3 cell, công suất 41 Wh Bộ chuyển đổi nguồn điện AC thông minh 45 W Hỗ trợ sạc pin nhanh: khoảng 50% trong 45 phút",19190000.0,data/cellphones/detail_htmls\hp_31_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,0.8,0.4534510433386838,0.6211878009630818,0.5842696629213483,0.0916666666666666,19.19,0.627,0.621,True,True,True,True,False,False,True,41.0,0.05798394290811775,0.55,0.05798394290811775,1,0.60675,0.6106,0.5097429127052722,0.3802298123225089,0.5248802731818742,True,True,False,False
HP Victus 15 Fa1139tx 8y6w3pa,hp,Intel,Core I5,12450.0,4.4,16.0,DDR4,3200.0,512.0,15.6,1920 x 1080,144.0,NVIDIA,2.22,3 Cell Int (52.5Wh),24590000.0,data/cellphones/detail_htmls\hp_33_specs.html,RTX 2050,DISCRETE_GAMING,False,0.8,0.8,0.2451845906902086,0.1621187800963082,0.5842696629213483,0.1291666666666666,24.59,0.523,0.162,True,True,True,False,False,False,True,52.5,0.3073148974130241,0.8,0.3073148974130241,1,0.73075,0.7169000000000001,0.3246650388936906,0.2127118317076182,0.3716916338436844,True,True,False,False
HP 15s Fq5231tu 8u241pa,hp,Intel,Core I3,1215.0,1.2,8.0,DDR4,3200.0,256.0,15.6,1080 x 1920,,Intel,2.0,3 cell,11990000.0,data/cellphones/detail_htmls\hp_34_specs.html,INTEL_UHD,INTEGRATED,False,0.6,0.6,0.0128410914927768,0.2471910112359551,0.5842696629213483,0.0416666666666666,11.99,0.306,0.247,True,True,True,False,False,False,True,,,0.45,,0,0.4365,0.4293,0.3247786516853932,0.3701043338683788,0.3272712600321027,False,False,False,False
HP Victus 16 S0136ax 9q984pa,hp,AMD,Ryzen5,7640.0,0.0,32.0,DDR5,5600.0,512.0,16.1,1920 x 1080,144.0,NVIDIA,2.31,"4 cell, 70 Wh Li-ion polime Bộ chuyển đổi nguồn điện AC thông minh 200 W Hỗ trợ sạc pin nhanh: khoảng 50% trong 30 phút Thời lượng pin Lên đến 7 tiếng 45 phút",28990000.0,data/cellphones/detail_htmls\hp_32_specs.html,RTX 3050,DISCRETE_GAMING,False,1.0,0.8,0.0016051364365971,0.1099518459069021,0.9743178170144462,0.1597222222222222,28.99,0.461,0.11,True,True,True,False,True,False,True,70.0,0.6882247992863515,0.9,0.6882247992863515,1,0.80525,0.7833000000000001,0.3121604580812446,0.1701213112729967,0.3358464683911594,True,True,False,False
HP Victus 16 D0293tx 5z9r4pa,hp,Intel,Core I5,11400.0,2.7,8.0,DDR4,3200.0,512.0,16.1,1920 x 1080,,NVIDIA,2.25,"4-cell, 70 Whrs",27890000.0,data/cellphones/detail_htmls\hp_37_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.6,0.8,0.1167736757624398,0.1468699839486356,0.9743178170144462,0.1520833333333333,27.89,0.398,0.147,True,True,True,False,False,False,True,70.0,0.6882247992863515,0.45,0.6882247992863515,1,0.4595,0.4569,0.2967318063958513,0.1867344733917768,0.3101762075564884,False,False,False,False
HP Pavilion 15 Eg2037tx 6k783pa,hp,Intel,Core I5,1235.0,4.6,8.0,DDR4,3200.0,256.0,15.6,1920 x 1080,,NVIDIA,1.74,"3-cell, 41 Wh Li-ion",16300000.0,data/cellphones/detail_htmls\hp_38_specs.html,MX 550,DISCRETE_LIGHT,False,0.6,0.6,0.4534510433386838,0.4004815409309791,0.5842696629213483,0.0715972222222222,16.3,0.527,0.4,True,True,True,False,False,False,True,41.0,0.05798394290811775,0.55,0.05798394290811775,1,0.55175,0.5506,0.3874957216940362,0.2809119953080626,0.4150054738239289,False,False,False,False
HP Pavilion X360 14 Ek2024tu 9z2v6pa,hp,Intel,Core 5,120.0,1.4,16.0,DDR4,3200.0,512.0,14.0,1920 x 1080,60.0,Intel,1.51,"3-cell, 43Wh, công suất bộ sạc 65 W",24990000.0,data/cellphones/detail_htmls\hp_67_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.0292937399678972,0.6645264847512038,0.2114767255216693,0.1319444444444444,24.99,0.415,0.665,True,True,True,True,False,True,False,43.0,0.14585191793041927,0.45,0.14585191793041927,1,0.49375,0.492,0.4327958081244598,0.4802992653414001,0.4360679667242869,False,False,False,False
HP Gaming Victus 16 E0170ax 4r0u7pa,hp,AMD,Ryzen7,5800.0,4.6,8.0,DDR4,3200.0,512.0,16.1,1920 x 1080,144.0,NVIDIA,2.46,"4-cell Li-ion, 70 Wh",24990000.0,data/cellphones/detail_htmls\hp_86_specs.html,RTX 3050,DISCRETE_GAMING,False,0.6,0.8,0.4534510433386838,0.0642054574638844,0.9743178170144462,0.1319444444444444,24.99,0.567,0.064,True,True,True,False,True,False,True,70.0,0.6882247992863515,0.9,0.6882247992863515,1,0.77175,0.7551,0.3438492221261884,0.1495354364736387,0.3830892372515125,True,True,False,False
LENOVO Loq 15irx10 83je00pevn,lenovo,Intel,Core I7,13650.0,4.9,16.0,DDR5,4800.0,1024.0,15.6,1920 x 1080,144.0,NVIDIA,2.4,"60Wh, 170W Slim Tip (3-pin)",33990000.0,data/cellphones/detail_htmls\lenovo_4_specs.html,RTX 5050,DISCRETE_GAMING,False,0.8,1.0,0.7391653290529695,0.0806581059390048,0.5842696629213483,0.1944444444444444,33.99,0.81,0.081,True,True,True,False,True,False,True,60.0,0.5709188224799286,0.45,0.5709188224799286,1,0.5925,0.6105,0.4397268798617114,0.2012949129522163,0.5216360785282134,False,True,False,False
LENOVO Loq 15iax9e 83lk0079vn,lenovo,Intel,Core I5,12450.0,4.4,16.0,DDR5,4800.0,1024.0,15.6,1920 x 1080,144.0,NVIDIA,1.77,57Wh 135W Slim Tip (3-pin),22090000.0,data/cellphones/detail_htmls\lenovo_3_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,1.0,0.2451845906902086,0.3848314606741573,0.5842696629213483,0.1118055555555555,22.09,0.563,0.385,True,True,True,False,False,False,True,57.0,0.4683318465655665,0.9,0.4683318465655665,1,0.80075,0.7839,0.4289874243733793,0.3277156130386467,0.4556374635757499,True,True,False,False
LENOVO Loq 15arp9 83jc00m3vn,lenovo,AMD,Ryzen5,7235.0,4.2,16.0,DDR5,4800.0,1024.0,15.6,1920 x 1080,144.0,NVIDIA,2.38,"60Wh, 170W Slim Tip (3-pin)",24490000.0,data/cellphones/detail_htmls\lenovo_2_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,1.0,0.1978330658105939,0.098314606741573,0.5842696629213483,0.1284722222222222,24.49,0.539,0.098,True,True,True,False,True,False,True,60.0,0.5709188224799286,0.9,0.5709188224799286,1,0.7947500000000001,0.7767000000000001,0.3239566551426102,0.209240338313372,0.376278562476849,True,True,False,False
LENOVO Ideapad Slim 3 15abr8 82xm00mdvn,lenovo,AMD,Ryzen5,5625.0,4.3,16.0,DDR4,3200.0,1024.0,15.6,1920 x 1080,,AMD,1.62,47Wh (Đầu tròn 65W (3 chân)),14290000.0,data/cellphones/detail_htmls\lenovo_1_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED,False,0.8,1.0,0.2146869983948635,0.579454253611557,0.5842696629213483,0.0576388888888888,14.29,0.547,0.579,True,True,True,False,False,False,True,47.0,0.18688670829616413,0.5,0.18688670829616413,1,0.55675,0.5591,0.4706746326707001,0.3816420237066304,0.4795819894431411,False,False,False,False
LENOVO Ideapad Slim 3 14irh10 83k00008vn,lenovo,Intel,Core I5,13420.0,4.6,16.0,DDR5,4800.0,1024.0,14.0,1920 x 1200,,Intel,1.43,60Wh (Đầu tròn 65W (3 chân),16990000.0,data/cellphones/detail_htmls\lenovo_0_specs.html,INTEL_UHD,INTEGRATED,False,0.8,1.0,0.4534510433386838,0.752808988764045,0.2114767255216693,0.0763888888888889,16.99,0.667,0.753,True,True,True,True,False,True,False,60.0,0.5709188224799286,0.45,0.5709188224799286,1,0.5567500000000001,0.5676,0.6097869922212619,0.5772379306087172,0.6233017326213113,False,False,True,False
LENOVO Thinkpad E14 Gen 7 21t90021va,lenovo,Intel,Core 7,240.0,5.2,16.0,DDR5,5600.0,1024.0,14.0,1920 x 1200,60.0,Intel,1.34,"48Wh, 65W USB-C (3-pin)",24890000.0,data/cellphones/detail_htmls\lenovo_5_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,1.0,0.914526484751204,0.8663723916532905,0.2114767255216693,0.13125,24.89,0.897,0.866,True,True,True,True,False,True,False,48.0,0.2149866190900981,0.45,0.2149866190900981,1,0.61425,0.6366,0.7299572601555747,0.5879568465242622,0.7600221363748612,True,True,True,False
LENOVO Ideapad Slim 5 14q8x9 83hl005avn,lenovo,Qualcomm,Snapdragon X,,3.0,16.0,LPDDR5X,8448.0,1024.0,14.0,1920 x 1200,,Qualcomm,1.48,"57Wh, 65W USB-C Slim (Wall-mount)",20990000.0,data/cellphones/detail_htmls\lenovo_8_specs.html,QUALCOMM_ADRENO,INTEGRATED_ARM,False,0.8,1.0,0.1348314606741573,0.7219101123595506,0.2114767255216693,0.1041666666666666,20.99,0.507,0.722,True,True,True,True,False,True,False,57.0,0.4683318465655665,0.45,0.4683318465655665,1,0.51675,0.5196000000000001,0.5212031547104581,0.5532372823805408,0.5226388760958143,False,False,False,False
LENOVO Loq 15ahp10 83jg0047vn,lenovo,AMD,Ryzen7,250.0,5.1,16.0,DDR5,5600.0,1024.0,15.6,1920 x 1080,144.0,NVIDIA,2.4,"60Wh, 170W Slim Tip (3-pin)",32490000.0,data/cellphones/detail_htmls\lenovo_9_specs.html,RTX 5050,DISCRETE_GAMING,False,0.8,1.0,0.8743980738362761,0.0806581059390048,0.5842696629213483,0.1840277777777778,32.49,0.877,0.081,True,True,True,False,True,False,True,60.0,0.5709188224799286,0.45,0.5709188224799286,1,0.6092500000000001,0.6306,0.4698768798617113,0.2012949129522163,0.5586535785282133,True,True,False,False
LENOVO Legion 7 16iax10 83ky001vvn,lenovo,Intel,Core Ultra 9,275.0,5.4,32.0,DDR5,5600.0,1024.0,16.0,2560 x 1600,240.0,NVIDIA,2.0,"84Wh, 245W Slim Tip (3-pin)",70990000.0,data/cellphones/detail_htmls\lenovo_6_specs.html,RTX 5070,DISCRETE_GAMING,False,1.0,1.0,0.9542536115569824,0.2471910112359551,0.8487158908507223,0.4513888888888889,70.99,0.977,0.247,True,True,True,False,False,False,True,84.0,0.9009812667261374,0.45,0.9009812667261374,1,0.66425,0.6906,0.6190363439930856,0.3037535498209656,0.6812670647610816,True,True,True,False
LENOVO Ideapad Slim 3 16irh10 83k20002vn,lenovo,Intel,Core I5,13420.0,4.6,16.0,DDR5,4800.0,1024.0,16.0,1920 x 1200,60.0,Intel,1.73,60Wh (Đầu tròn 65W (3 chân)),16990000.0,data/cellphones/detail_htmls\lenovo_7_specs.html,INTEL_UHD,INTEGRATED,False,0.8,1.0,0.4534510433386838,0.413322632423756,0.8487158908507223,0.0763888888888889,16.99,0.667,0.413,True,True,True,False,False,False,True,60.0,0.5709188224799286,0.45,0.5709188224799286,1,0.5567500000000001,0.5676,0.4915285652549697,0.2977435485862452,0.5141865640819854,False,False,False,False
LENOVO Legion 5 15irx10 83ly00hrvn,lenovo,Intel,Core I7,13650.0,4.9,16.0,DDR5,4800.0,1024.0,15.3,1920 x 1200,165.0,NVIDIA,2.1,"80Wh, 245W Slim Tip (3-pin)",36990000.0,data/cellphones/detail_htmls\lenovo_10_specs.html,RTX 5050,DISCRETE_GAMING,False,0.8,1.0,0.7391653290529695,0.2215088282504013,0.4297752808988764,0.2152777777777778,36.99,0.81,0.222,True,True,True,False,False,False,False,80.0,0.8818019625334522,0.45,0.8818019625334522,1,0.5925,0.6105,0.5272052722558341,0.362523151006297,0.5932470027163848,False,True,False,False
LENOVO Loq 15arp9 83jc00lvvn,lenovo,AMD,Ryzen5,7235.0,4.2,16.0,DDR5,4800.0,1024.0,15.6,1920 x 1080,144.0,NVIDIA,2.38,"60Wh, 170W Slim Tip (3-pin)",23490000.0,data/cellphones/detail_htmls\lenovo_11_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,1.0,0.1978330658105939,0.098314606741573,0.5842696629213483,0.1215277777777777,23.49,0.539,0.098,True,True,True,False,True,False,True,60.0,0.5709188224799286,0.9,0.5709188224799286,1,0.7947500000000001,0.7767000000000001,0.3239566551426102,0.209240338313372,0.376278562476849,True,True,False,False
LENOVO Thinkpad L16 Gen 2 21sa000fva,lenovo,Intel,Core Ultra 5,225.0,4.8,16.0,DDR5,5600.0,2048.0,16.0,1920 x 1200,60.0,Intel,1.79,"46.5Wh, 65W USB-C (3-pin)",24090000.0,data/cellphones/detail_htmls\lenovo_12_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,1.0,0.6460674157303371,0.372792937399679,0.8487158908507223,0.1256944444444444,24.09,0.763,0.373,True,True,True,False,False,False,True,46.5,0.16369313113291703,0.45,0.16369313113291703,1,0.58075,0.5964,0.4945816335350043,0.2340724935177182,0.5364262337942955,False,False,False,False
LENOVO Ideapad Slim 5 14akp10 83hx001jvn RYZEN Ai 7,lenovo,AMD,Ryzen AI 7,350.0,5.0,32.0,DDR5,5600.0,1024.0,14.0,1920 x 1200,,AMD,1.39,60Wh (65W USB-C Slim (Wall-mount)),27990000.0,data/cellphones/detail_htmls\lenovo_13_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED,False,1.0,1.0,0.8138041733547352,0.819422150882825,0.2114767255216693,0.1527777777777778,27.99,0.907,0.819,True,True,True,True,False,True,False,60.0,0.5709188224799286,0.5,0.5709188224799286,1,0.6767500000000001,0.6971,0.7411015989628348,0.6072138535621682,0.7723884902457094,True,True,True,False
LENOVO Ideapad Slim 5 15arp10 83j3002svn,lenovo,AMD,Ryzen7,7735.0,4.75,32.0,LPDDR5X,6400.0,1024.0,15.1,2560 x 1600,165.0,AMD,1.49,70Wh (65W USB-C Slim (Gắn tường)),23490000.0,data/cellphones/detail_htmls\lenovo_14_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED,False,1.0,1.0,0.5862760834670947,0.7150882825040128,0.4097110754414125,0.1215277777777777,23.49,0.793,0.715,True,True,True,True,False,False,False,70.0,0.6882247992863515,0.5,0.6882247992863515,1,0.64825,0.6629,0.6725155142610199,0.5542705889616002,0.6910360992097789,True,True,True,True
LENOVO Thinkpad E14 Gen 7 21t90022va,lenovo,Intel,Core 7,240.0,5.2,16.0,DDR5,5600.0,1024.0,14.0,1920 x 1200,60.0,Intel,1.34,"48Wh, 65W USB-C (3-pin)",25990000.0,data/cellphones/detail_htmls\lenovo_15_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,1.0,0.914526484751204,0.8663723916532905,0.2114767255216693,0.1388888888888889,25.99,0.897,0.866,True,True,True,True,False,True,False,48.0,0.2149866190900981,0.45,0.2149866190900981,1,0.61425,0.6366,0.7299572601555747,0.5879568465242622,0.7600221363748612,True,True,True,False
LENOVO V15 G4 Iru 83cc0041vn,lenovo,Intel,Core I5,13420.0,4.6,16.0,DDR4,3200.0,1024.0,15.6,1920 x 1080,,Intel,1.65,"38Wh, 65W USB-C (3-pin)",14790000.0,data/cellphones/detail_htmls\lenovo_16_specs.html,INTEL_UHD,INTEGRATED,False,0.8,1.0,0.4534510433386838,0.5417335473515249,0.5842696629213483,0.0611111111111111,14.79,0.667,0.542,True,True,True,False,False,False,True,38.0,0.008920606601248885,0.45,0.008920606601248885,1,0.5567500000000001,0.5676,0.4941646931719965,0.3343792443511544,0.5226999607976294,False,False,False,False
LENOVO Ideapad Slim 3 15irh10 83k1000gvn,lenovo,Intel,Core I5,13420.0,4.6,24.0,DDR5,4800.0,1024.0,15.3,1920 x 1200,60.0,Intel,1.63,60Wh (Đầu tròn 65W (3 chân)),17990000.0,data/cellphones/detail_htmls\lenovo_17_specs.html,INTEL_UHD,INTEGRATED,False,0.8,1.0,0.4534510433386838,0.562199036918138,0.4297752808988764,0.0833333333333333,17.99,0.667,0.562,True,True,True,False,False,False,False,60.0,0.5709188224799286,0.45,0.5709188224799286,1,0.5567500000000001,0.5676,0.5436353068280034,0.4485260525990863,0.5677910985924188,False,False,False,False
LENOVO Ideapad Slim 5 15arp10 83j3001dvn,lenovo,AMD,Ryzen7,7735.0,4.75,16.0,LPDDR5X,6400.0,1024.0,15.1,2560 x 1600,165.0,AMD,1.49,"70Wh, 65W USB-C Slim (Wall-mount)",21090000.0,data/cellphones/detail_htmls\lenovo_18_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED,False,0.8,1.0,0.5862760834670947,0.7150882825040128,0.4097110754414125,0.1048611111111111,21.09,0.733,0.715,True,True,True,True,False,False,False,70.0,0.6882247992863515,0.5,0.6882247992863515,1,0.60325,0.6149,0.6455155142610198,0.5542705889616002,0.6578860992097789,True,True,True,True
LENOVO Thinkpad X1 Carbon Gen 13 Aura Edition 21nx0039vn,lenovo,Intel,Core Ultra 7,255.0,5.1,32.0,LPDDR5X,8400.0,2048.0,14.0,1920 x 1200,60.0,Intel,1.006,"57Wh, 65W USB-C Slim GaN (3-pin)",55890000.0,data/cellphones/detail_htmls\lenovo_19_specs.html,INTEL_GRAPHICS,INTEGRATED,False,1.0,1.0,0.8743980738362761,0.978330658105939,0.2114767255216693,0.3465277777777777,55.89,0.937,0.978,True,True,True,True,False,True,False,57.0,0.4683318465655665,0.45,0.4683318465655665,1,0.6542500000000001,0.6786000000000001,0.8044503457216939,0.6686265279664156,0.8236779611680455,True,True,True,False
LENOVO Thinkpad L16 Gen 2 21sa000gva,lenovo,Intel,Core Ultra 5,225.0,4.8,16.0,DDR5,5600.0,1024.0,16.0,1920 x 1200,60.0,Intel,1.79,"46.5Wh, 65W USB-C (3-pin)",25190000.0,data/cellphones/detail_htmls\lenovo_20_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,1.0,0.6460674157303371,0.372792937399679,0.8487158908507223,0.1333333333333333,25.19,0.763,0.373,True,True,True,False,False,False,True,46.5,0.16369313113291703,0.45,0.16369313113291703,1,0.58075,0.5964,0.4945816335350043,0.2340724935177182,0.5364262337942955,False,False,False,False
LENOVO Thinkpad E16 Gen 3 21sr002nvn,lenovo,Intel,Core Ultra 5,225.0,4.9,16.0,DDR5,5600.0,512.0,16.0,1920 x 1200,60.0,Intel,1.63,"48Wh, 65W USB-C (3-pin)",25390000.0,data/cellphones/detail_htmls\lenovo_21_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.7391653290529695,0.562199036918138,0.8487158908507223,0.1347222222222222,25.39,0.77,0.562,True,True,True,False,False,False,True,48.0,0.2149866190900981,0.45,0.2149866190900981,1,0.5825,0.5985,0.5669083837510804,0.3243533152241017,0.5894794357328066,False,False,False,False
LENOVO V14 G4 Iru 83a000fnvn,lenovo,Intel,Core I5,13420.0,4.6,16.0,DDR4,3200.0,1024.0,14.0,1920 x 1080,,Intel,1.43,"38Wh, 65W USB-C (3-pin)",14590000.0,data/cellphones/detail_htmls\lenovo_23_specs.html,INTEL_UHD,INTEGRATED,False,0.8,1.0,0.4534510433386838,0.752808988764045,0.2114767255216693,0.0597222222222222,14.59,0.667,0.753,True,True,True,True,False,True,False,38.0,0.008920606601248885,0.45,0.008920606601248885,1,0.5567500000000001,0.5676,0.5674792999135696,0.5031994690702557,0.5894555787751574,False,False,False,False
LENOVO Legion Pro 5 16iax10 83f3002gvn,lenovo,Intel,Core Ultra 9,275.0,5.4,32.0,DDR5,5600.0,1024.0,16.0,2560 x 1600,165.0,NVIDIA,2.43,"80Wh, 245W Slim Tip (3-pin)",59990000.0,data/cellphones/detail_htmls\lenovo_25_specs.html,RTX 5070,DISCRETE_GAMING,False,1.0,1.0,0.9542536115569824,0.0670144462279294,0.8487158908507223,0.375,59.99,0.977,0.067,True,True,True,False,True,False,True,80.0,0.8818019625334522,0.45,0.8818019625334522,1,0.66425,0.6906,0.5485631374243733,0.2095737128040498,0.6307181544017779,True,True,False,False
LENOVO Yoga Pro 7 14iah10 83kf002bvn,lenovo,Intel,Core Ultra 9,285.0,5.4,32.0,LPDDR5X,8533.0,1024.0,14.5,3000 x 1876,120.0,Intel,1.54,"84Wh, 100W USB-C Slim (3-pin)",39990000.0,data/cellphones/detail_htmls\lenovo_22_specs.html,INTEL_GRAPHICS,INTEGRATED,False,1.0,1.0,0.9542536115569824,0.6520866773675762,0.3936597110754414,0.2361111111111111,39.99,0.977,0.652,True,True,True,True,False,False,False,84.0,0.9009812667261374,0.45,0.9009812667261374,1,0.66425,0.6906,0.760188029386344,0.5762455241387825,0.7992837180516114,True,True,True,False
LENOVO Yoga Slim 7 14ill10 83jx0086vn,lenovo,Intel,Core Ultra 5,226.0,4.5,16.0,LPDDR5X,8533.0,1024.0,14.0,2880 x 1800,120.0,Intel,1.19,"70Wh, 65W USB-C Slim (2-pin, Wall-mount)",29490000.0,data/cellphones/detail_htmls\lenovo_24_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,1.0,0.3029695024077046,0.9602728731942215,0.2114767255216693,0.1631944444444444,29.49,0.591,0.96,True,True,True,True,False,True,False,70.0,0.6882247992863515,0.45,0.6882247992863515,1,0.53775,0.5448,0.6674301210025929,0.7042505247561428,0.6480436594023953,False,False,True,True
